2360	325	33702
2360	342	33483
2360	797	32539
2361	337	33450
2361	407	33330
2362	796	32561
2363	290	33790
2363	307	33763
2363	452	33139
2363	496	32974
2364	396	33368
2364	507	32856
2364	511	32841
2364	541	32817
2364	886	32452
2365	116	35214
2365	228	34027
2365	245	34002
2365	601	32813
2365	684	32670
2366	392	33356
2366	664	32741
2367	122	34650
2367	315	33744
2367	429	33278
2367	607	32793
2367	842	32493
2368	101	36011
2368	249	33940
2368	377	33428
2368	487	32937
2369	116	35187
2369	359	33424
2369	373	33371
2369	516	32804
2370	474	33007
2370	485	32989
2370	797	32529
2371	228	33972
2371	318	33687
2371	424	33269
2371	448	33256
2371	466	33026
2371	474	32980
2371	503	32882
2372	88	36213
2372	195	34333
2372	321	33559
2372	424	33186
2372	796	32554
2373	96	36026
2373	264	33759
2373	303	33719
2373	452	33106
2374	97	35109
2374	192	34326
2374	392	33354
2374	511	32829
2375	414	33323
2376	207	34287
2376	378	33336
2376	446	32972
2376	773	32572
2377	195	34293
2377	342	33436
2377	416	33303
2378	510	32835
2379	120	35043
2379	187	34454
2379	251	33799
2379	424	33174
2380	116	35024
2380	416	33280
2381	210	34282
2381	359	33411
2381	386	33320
2381	607	32735
2382	744	32572
2383	88	36097
2383	108	34802
2383	182	34491
2384	342	33434
2384	424	33147
2384	503	32814
2384	569	32731
2385	249	33896
2385	424	33118
2386	418	33249
2386	424	33019
2387	93	35121
2387	192	34223
2388	182	34427
2390	804	32496
2391	97	34888
2391	178	34415
2391	480	32957
2392	359	33357
2392	373	33321
2393	985	32444
2394	84	35439
2394	90	35405
2395	392	33278
2395	482	32955
2396	91	34806
2396	97	34799
2396	134	34439
2396	137	34415
2396	228	33956
2397	90	35088
2398	97	34785
2398	140	34395
2398	315	33653
2399	553	32775
2400	228	33878
2402	223	34208
2402	251	33789
2402	337	33394
2403	258	33756
2404	128	34476
2404	886	32398
2405	221	34201
2406	501	32898
2407	69	35705
2408	446	32884
2409	97	34720
2410	128	34446
2410	223	34184
2411	97	34634
2411	250	33862
2412	86	35111
2412	250	33851
2413	89	34959
2413	90	34925
2413	318	33636
2413	392	33266
2414	321	33490
2415	67	35878
2415	250	33849
2416	97	34581
2416	290	33736
2417	69	35626
2418	79	35441
2418	128	34391
2418	264	33703
2419	62	35898
2419	86	34914
2419	90	34880
2419	187	34375
2420	69	35585
2421	460	32874
2422	79	35395
2422	484	32868
2423	248	33876
2424	64	35765
2424	86	34766
2424	90	34732
2424	424	32933
2425	86	34733
2425	90	34699
2425	250	33787
2426	79	35275
2426	122	34538
2426	219	34217
2426	311	33672
2428	244	33816
2428	264	33688
2429	59	35694
2431	112	34576
2431	228	33874
2431	423	33234
2433	123	34503
2434	86	34639
2434	90	34605
2434	250	33774
2435	365	33353
2437	244	33798
2438	228	33832
2438	282	33685
2439	165	34316
2439	313	33636
2440	71	35527
2440	192	34195
2441	112	34567
2441	251	33712
2443	55	36453
2443	401	33263
2444	77	35301
2444	134	34387
2444	137	34373
2445	58	35675
2445	71	35482
2446	65	35355
2446	71	35342
2446	144	34362
2447	86	34614
2447	90	34580
2448	53	36513
2448	97	34560
2451	141	34367
2453	79	35262
2453	143	34348
2453	223	34180
2454	58	35647
2454	223	34162
2455	77	35291
2455	228	33816
2456	54	36390
2456	79	35236
2457	65	35178
2457	79	35168
2458	112	34545
2459	77	35160
2461	52	36220
2462	83	35091
2463	206	34163
2465	43	36336
2465	63	35626
2465	165	34311
2466	43	36217
2468	331	33458
2469	63	35354
2469	228	33808
2470	49	36171
2470	58	35624
2471	63	35231
2472	58	35578
2478	203	34167
2478	206	34121
2480	240	33749
2483	49	36141
2485	195	34188
2488	65	35108
2488	282	33627
2489	206	34112
2501	63	35197
2501	74	35093
2501	191	34304
2511	201	34137
2513	41	36194
2515	46	36066
2517	35	36490
2524	41	36177
2525	83	35007
2526	97	34544
2528	46	36057
2529	35	36410
2532	41	36161
2534	46	36033
2534	74	35055
2539	125	34461
2540	35	36388
2542	35	36338
2542	37	36292
2546	41	36124
2548	35	36185
2548	37	36110
2549	77	35018
2552	86	34601
2552	90	34567
2553	86	34570
2553	90	34536
2556	79	35000
2558	46	36016
2563	65	35083
2564	84	34976
2568	58	35571
2569	63	35120
2573	74	35025
2576	60	35550
2587	74	35004
2596	80	34990
